utc_time,TOF_Alt,Magx,Magy,Magz,Mag_heading,accelx,accely,accelz,angle roll,pitch,yaw,ldr
2014-09-24T02:02:34Z,451.643,-13.3555,-2.5977,0.6338,191.007,0.45124,0.17497,0.18701,2.27,-0.4956,152.2304,0.56509
2014-09-24T02:02:35Z,451.226,-13.3056,-2.6577,0.6659,191.296,0.43725,0.15266,0.21471,2.4956,-0.5593,152.2404,0.56408
2014-09-24T02:02:36Z,451.919,-13.2824,-2.6884,0.8672,191.442,0.45703,0.13558,0.1971,2.3492,-0.5258,152.3014,0.55189
2014-09-24T02:02:37Z,451.197,-13.2491,-2.4733,0.6125,190.574,0.47386,0.15616,0.17605,2.4131,-0.5477,152.5423,0.55415
2014-09-24T02:02:38Z,451.535,-13.4028,-2.8367,0.7981,191.95,0.51748,0.09145,0.15223,2.4272,-0.6348,152.2852,0.57063
2014-09-24T02:02:39Z,451.447,-13.5146,-2.5696,0.7306,190.766,0.46924,0.19378,0.16371,2.574,-0.3913,152.42,0.5734
2014-09-24T02:02:40Z,451.726,-13.0627,-2.89,0.75,192.475,0.46164,0.14826,0.20556,2.3973,-0.4202,152.4153,0.55834
2014-09-24T02:02:41Z,451.461,-12.932,-2.6327,0.6522,191.507,0.48373,0.19623,0.19189,2.2988,-0.5651,152.1951,0.55362
2014-09-24T02:02:42Z,451.607,-13.2329,-2.6323,0.6899,191.25,0.47874,0.1201,0.16957,2.5251,-0.4979,152.3982,0.54618
2014-09-24T02:02:43Z,451.636,-13.4945,-2.8798,0.7243,192.046,0.44606,0.11411,0.2178,2.4603,-0.3928,152.3563,0.56739
2014-09-24T02:02:44Z,451.479,-13.4096,-2.6056,0.6727,190.996,0.51722,0.15141,0.1691,2.4577,-0.4609,152.4912,0.56729
2014-09-24T02:02:45Z,451.922,-13.2088,-2.802,0.7574,191.977,0.45823,0.15154,0.19711,2.51,-0.5875,152.6091,0.53624
2014-09-24T02:02:46Z,451.852,-13.0808,-3.0227,0.7698,193.011,0.4639,0.15114,0.17731,2.5228,-0.573,152.4125,0.53879
2014-09-24T02:02:47Z,451.754,-13.4609,-2.966,0.9412,192.426,0.47093,0.14754,0.21953,2.3075,-0.7065,152.4242,0.55875
2014-09-24T02:02:48Z,451.651,-13.2947,-2.7587,0.7516,191.723,0.46495,0.1274,0.18942,2.2611,-0.5102,152.7222,0.55928
2014-09-24T02:02:49Z,452.097,-13.2381,-2.8077,0.532,191.975,0.49358,0.10617,0.17114,2.4332,-0.4759,152.4109,0.55283
2014-09-24T02:02:50Z,451.752,-13.1373,-3.1242,0.8395,193.377,0.43984,0.15059,0.16491,2.338,-0.4785,152.3595,0.55591
2014-09-24T02:02:51Z,451.744,-13.3146,-3.005,0.7026,192.718,0.47331,0.11165,0.16838,2.3382,-0.5256,152.6432,0.55374
2014-09-24T02:02:52Z,451.904,-13.4919,-2.9717,0.9239,192.422,0.45698,0.10949,0.15002,2.255,-0.5568,152.512,0.55548
2014-09-24T02:02:53Z,452.478,-13.1541,-3.0956,0.8692,193.243,0.47656,0.1346,0.13338,2.384,-0.6681,152.5571,0.54764
2014-09-24T02:02:54Z,451.431,-13.0852,-2.6868,0.672,191.603,0.44575,0.15508,0.17465,2.3618,-0.566,152.7635,0.55434
2014-09-24T02:02:55Z,452.186,-13.2544,-3.0221,0.7941,192.844,0.44148,0.1942,0.15298,2.3093,-0.6454,152.4117,0.54866
2014-09-24T02:02:56Z,451.27,-13.1865,-3.0871,0.6628,193.176,0.46766,0.16918,0.1523,2.2026,-0.5563,152.544,0.54762
2014-09-24T02:02:57Z,452.025,-13.3064,-2.9159,0.7218,192.36,0.45743,0.18073,0.16287,2.4021,-0.6628,152.4515,0.5384
2014-09-24T02:02:58Z,452.516,-13.3528,-3.1666,0.7886,193.341,0.42708,0.16143,0.16578,2.3173,-0.5636,152.6202,0.55159
2014-09-24T02:02:59Z,452.152,-13.0715,-2.9801,0.8323,192.843,0.48034,0.15445,0.16404,2.3776,-0.5027,152.5429,0.55911
2014-09-24T02:03:00Z,452.057,-13.164,-3.4001,0.8103,194.482,0.46411,0.20811,0.2067,2.111,-0.5819,152.4924,0.54979
2014-09-24T02:03:01Z,451.817,-13.1467,-3.2371,0.7282,193.833,0.44305,0.11258,0.17919,2.2747,-0.5894,152.6944,0.54929
2014-09-24T02:03:02Z,452.04,-12.9883,-3.0296,0.9687,193.13,0.43229,0.1355,0.2147,2.2035,-0.5462,152.6337,0.56191
2014-09-24T02:03:03Z,451.957,-13.3683,-2.9701,0.6837,192.526,0.45219,0.13764,0.15042,2.2542,-0.4812,152.5189,0.55983
2014-09-24T02:03:04Z,451.786,-13.2903,-3.3405,0.5593,194.109,0.45869,0.16854,0.18037,2.3171,-0.635,152.5365,0.56529
2014-09-24T02:03:05Z,451.976,-13.1774,-3.376,0.5783,194.37,0.40141,0.12191,0.15057,2.2613,-0.5884,152.6877,0.56928
2014-09-24T02:03:06Z,452.163,-13.2794,-3.1754,0.8668,193.448,0.44974,0.16564,0.1455,2.223,-0.5129,152.5113,0.55152
2014-09-24T02:03:07Z,451.84,-13.0761,-3.3732,0.7117,194.465,0.45574,0.16122,0.21255,2.2123,-0.584,152.7125,0.54164
2014-09-24T02:03:08Z,451.843,-13.2172,-3.3385,0.735,194.176,0.37969,0.16724,0.13909,2.076,-0.8014,152.835,0.54659
2014-09-24T02:03:09Z,451.664,-13.3353,-3.1856,0.6647,193.435,0.44248,0.16696,0.10188,2.1175,-0.7023,152.7791,0.55523
2014-09-24T02:03:10Z,452.293,-13.1655,-3.4155,0.6731,194.543,0.45401,0.18571,0.13935,2.2688,-0.5888,152.6614,0.56207
2014-09-24T02:03:11Z,452.363,-13.1445,-3.6469,0.6394,195.507,0.45023,0.14619,0.10622,2.1276,-0.6847,152.7624,0.54209
2014-09-24T02:03:12Z,452.269,-13.0262,-3.5659,0.7651,195.31,0.45483,0.16084,0.13202,2.248,-0.5413,152.6211,0.55247
2014-09-24T02:03:13Z,452.541,-13.1001,-3.387,0.7079,194.496,0.42564,0.12934,0.13371,2.2114,-0.5118,152.7712,0.54406
2014-09-24T02:03:14Z,452.25,-13.0882,-3.6871,0.761,195.733,0.40688,0.12379,0.15544,2.204,-0.7116,152.7361,0.54922
2014-09-24T02:03:15Z,452.372,-13.1034,-3.4703,0.7512,194.834,0.38694,0.1922,0.10269,2.1484,-0.751,152.676,0.54911
2014-09-24T02:03:16Z,452.356,-13.1751,-3.6529,0.6744,195.497,0.45829,0.12793,0.18321,2.0749,-0.7013,152.8535,0.55349
2014-09-24T02:03:17Z,452.233,-13.2509,-3.2168,0.571,193.645,0.4476,0.16443,0.10579,2.0854,-0.7099,152.6046,0.56675
2014-09-24T02:03:18Z,452.095,-13.0968,-3.1568,0.5621,193.552,0.45828,0.16183,0.14886,2.1363,-0.5576,152.6949,0.55437
2014-09-24T02:03:19Z,453.071,-13.1753,-3.656,1.0186,195.509,0.40998,0.17808,0.14333,1.9025,-0.7674,152.718,0.54722
2014-09-24T02:03:20Z,452.154,-12.8764,-3.4796,0.864,195.122,0.44724,0.1074,0.17144,2.1592,-0.6293,152.7852,0.54602
2014-09-24T02:03:21Z,452.094,-12.9244,-3.6807,0.85,195.896,0.38861,0.17129,0.15897,2.0068,-0.5818,152.9767,0.54939
2014-09-24T02:03:22Z,452.494,-13.0218,-3.6003,0.6481,195.455,0.40347,0.14771,0.17922,2.0267,-0.6315,152.9333,0.5441
2014-09-24T02:03:23Z,452.446,-13.0556,-3.3019,0.7163,194.193,0.42738,0.13431,0.13989,2.0141,-0.6663,152.8794,0.55237
2014-09-24T02:03:24Z,451.881,-13.1264,-3.6623,0.6339,195.589,0.43984,0.14318,0.13668,2.0036,-0.7185,152.8857,0.53216
2014-09-24T02:03:25Z,452.781,-13.2883,-3.651,0.5835,195.363,0.46426,0.17551,0.15799,1.8881,-0.5618,152.8897,0.54998
2014-09-24T02:03:26Z,452.371,-13.1308,-3.7689,0.6559,196.015,0.4153,0.16802,0.17277,1.9915,-0.7337,153.039,0.55085
2014-09-24T02:03:27Z,452.03,-13.0816,-3.4749,0.8473,194.876,0.39867,0.14668,0.16703,2.0129,-0.6425,152.7312,0.54289
2014-09-24T02:03:28Z,452.85,-13.049,-4.1523,0.7981,197.651,0.3964,0.12153,0.15382,1.7876,-0.7355,153.0009,0.5494
2014-09-24T02:03:29Z,452.668,-13.0098,-3.748,0.6169,196.071,0.40114,0.12343,0.15097,1.8327,-0.8745,152.8838,0.56171
2014-09-24T02:03:30Z,452.021,-12.9436,-3.7087,0.6825,195.988,0.47287,0.16911,0.14361,1.9939,-0.7532,152.9958,0.56261
2014-09-24T02:03:31Z,453.101,-13.1695,-3.8161,0.7881,196.16,0.43527,0.11847,0.15414,1.9644,-0.7485,153.0071,0.54915
2014-09-24T02:03:32Z,452.724,-13.1669,-3.6068,0.6561,195.319,0.44317,0.14759,0.19413,1.9167,-0.752,153.0405,0.55797
2014-09-24T02:03:33Z,452.505,-12.8439,-3.5749,0.721,195.554,0.40838,0.2177,0.13656,1.8232,-0.7979,153.1364,0.54217
2014-09-24T02:03:34Z,453.08,-12.9349,-3.9836,0.7527,197.117,0.41331,0.16229,0.13289,1.9198,-0.6995,152.8517,0.55219
2014-09-24T02:03:35Z,452.594,-13.1089,-3.4774,0.7516,194.857,0.42982,0.16948,0.13034,1.751,-0.6952,153.1001,0.55683
2014-09-24T02:03:36Z,452.544,-13.0617,-4.0233,0.7378,197.12,0.39869,0.12452,0.15047,1.8208,-0.7832,153.0039,0.56763
2014-09-24T02:03:37Z,452.337,-13.0579,-3.6354,0.6469,195.558,0.40304,0.12048,0.08706,1.7116,-0.7885,152.9749,0.56542
2014-09-24T02:03:38Z,452.787,-13.0279,-3.8231,0.6567,196.355,0.39244,0.17118,0.1361,1.7874,-0.8521,153.2351,0.55802
2014-09-24T02:03:39Z,452.765,-12.9566,-3.9394,0.5982,196.912,0.39711,0.14434,0.16086,1.7019,-0.7524,153.1125,0.54955
2014-09-24T02:03:40Z,452.618,-12.6435,-3.9439,0.5553,197.325,0.4085,0.18085,0.12505,1.8287,-0.6672,153.0113,0.56823
2014-09-24T02:03:41Z,452.351,-12.9926,-3.9066,0.6998,196.735,0.38571,0.1552,0.14224,1.7867,-0.6719,153.1593,0.55517
2014-09-24T02:03:42Z,452.687,-12.9129,-3.8875,0.7925,196.755,0.41238,0.24064,0.18968,1.69,-0.8349,153.0696,0.56203
2014-09-24T02:03:43Z,452.632,-13.2605,-4.0751,0.5727,197.083,0.41132,0.14003,0.1446,1.8063,-0.6325,153.0415,0.55802
2014-09-24T02:03:44Z,452.204,-13.0791,-3.9917,0.738,196.972,0.3987,0.16167,0.0797,1.6259,-0.8256,153.0347,0.57553
2014-09-24T02:03:45Z,452.171,-12.817,-4.0905,0.789,197.7,0.38147,0.1322,0.0998,1.6828,-0.8828,153.1363,0.55531
2014-09-24T02:03:46Z,452.898,-12.9281,-4.1731,0.5262,197.89,0.40374,0.18045,0.12814,1.6194,-0.9153,153.0549,0.56814
2014-09-24T02:03:47Z,451.804,-13.6524,-4.135,0.6832,196.85,0.38746,0.16576,0.11368,1.7109,-0.8974,153.1423,0.56075
2014-09-24T02:03:48Z,452.801,-12.8773,-4.1999,0.8741,198.064,0.40022,0.13082,0.13573,1.6857,-0.7896,153.2259,0.56664
2014-09-24T02:03:49Z,452.576,-12.6874,-4.1093,0.7645,197.947,0.42547,0.14701,0.12515,1.721,-0.8418,153.1587,0.57571
2014-09-24T02:03:50Z,453.216,-13.2625,-3.9975,0.5217,196.774,0.36565,0.18933,0.16103,1.606,-0.8768,153.3557,0.5474
2014-09-24T02:03:51Z,452.6,-12.7359,-4.0644,0.7747,197.699,0.45027,0.18642,0.10396,1.345,-0.8991,153.1697,0.56361
2014-09-24T02:03:52Z,453.017,-13.3697,-3.8031,0.6336,195.879,0.39307,0.11986,0.12542,1.5295,-0.9232,153.3137,0.55769
2014-09-24T02:03:53Z,452.662,-12.8112,-4.4501,0.7775,199.155,0.40414,0.14366,0.13541,1.6713,-0.9126,153.2867,0.56913
2014-09-24T02:03:54Z,452.855,-12.9456,-4.0656,0.639,197.435,0.37398,0.20093,0.13787,1.502,-0.7653,153.3519,0.57184
2014-09-24T02:03:55Z,453.087,-13.2887,-4.1524,0.7024,197.353,0.4203,0.15129,0.13238,1.3565,-0.7075,153.4068,0.5633
2014-09-24T02:03:56Z,452.682,-12.8677,-4.0504,0.6539,197.473,0.38755,0.16014,0.06779,1.5276,-0.7077,153.0437,0.56365
2014-09-24T02:03:57Z,453.207,-12.7509,-4.0817,0.7075,197.75,0.37979,0.18131,0.12952,1.5152,-0.8071,153.2566,0.57024
2014-09-24T02:03:58Z,452.524,-12.8701,-4.2342,0.6506,198.211,0.3742,0.12241,0.12304,1.3966,-0.9067,153.229,0.55921
2014-09-24T02:03:59Z,452.989,-12.8265,-4.2001,0.6845,198.131,0.38082,0.13229,0.14778,1.4164,-0.926,153.2615,0.57287
2014-09-24T02:04:00Z,453.223,-12.9678,-4.3549,0.5889,198.563,0.39693,0.14776,0.14361,1.3496,-0.8174,153.2208,0.56448
2014-09-24T02:04:01Z,453.145,-13.1802,-4.1695,0.7553,197.555,0.38973,0.18604,0.13093,1.4403,-0.9029,153.2163,0.57772
2014-09-24T02:04:02Z,453.599,-12.7867,-4.5599,0.7233,199.627,0.38335,0.18149,0.1321,1.3841,-0.8556,153.1707,0.56215
2014-09-24T02:04:03Z,452.675,-12.6315,-4.1827,0.5444,198.321,0.3655,0.17405,0.15745,1.2673,-0.7395,153.3005,0.569
2014-09-24T02:04:04Z,452.473,-12.7206,-4.3214,0.8052,198.764,0.36299,0.15264,0.15176,1.3406,-0.882,153.3942,0.56839
2014-09-24T02:04:05Z,452.622,-13.1808,-4.4085,0.688,198.493,0.36964,0.18442,0.12925,1.2634,-0.7225,153.2614,0.57289
2014-09-24T02:04:06Z,453.215,-13.0979,-4.3863,0.7212,198.515,0.3916,0.15243,0.17537,1.4196,-1.0004,153.2879,0.58716
2014-09-24T02:04:07Z,453.172,-12.992,-4.3935,0.7813,198.684,0.39558,0.17075,0.1054,1.3547,-0.8799,153.2608,0.58381
2014-09-24T02:04:08Z,453.047,-13.0993,-4.1934,0.7375,197.751,0.39788,0.17916,0.09083,1.2539,-0.8961,153.2411,0.5741
2014-09-24T02:04:09Z,452.632,-12.8518,-3.9224,0.8212,196.972,0.37684,0.19883,0.11957,1.2505,-1.0055,153.3268,0.575
2014-09-24T02:04:10Z,453.307,-12.7866,-4.2401,0.6748,198.346,0.3854,0.15505,0.10986,1.3054,-0.8682,153.3946,0.58685
2014-09-24T02:04:11Z,452.624,-13.0609,-4.5282,0.8077,199.121,0.37052,0.14744,0.05694,1.1905,-0.8154,153.4958,0.57138
2014-09-24T02:04:12Z,453.472,-12.7152,-4.364,0.7158,198.943,0.3301,0.18893,0.10163,1.2452,-0.7673,153.2607,0.5818
2014-09-24T02:04:13Z,454.08,-12.7293,-4.3733,0.7537,198.961,0.36718,0.19089,0.1259,1.2827,-0.9162,153.3866,0.57771
2014-09-24T02:04:14Z,453.222,-12.9041,-4.634,0.7436,199.754,0.36212,0.14305,0.11522,1.1051,-1.1068,153.5172,0.58212
2014-09-24T02:04:15Z,453.311,-12.8407,-4.7019,0.827,200.111,0.34445,0.12905,0.09663,1.2559,-0.9224,153.2912,0.59092
2014-09-24T02:04:16Z,452.948,-13.1047,-4.5415,0.775,199.114,0.35516,0.18719,0.11647,1.2123,-0.9069,153.5455,0.58004
2014-09-24T02:04:17Z,452.501,-12.8603,-4.4304,0.6586,199.009,0.37164,0.1157,0.11785,1.1035,-0.9908,153.3845,0.59415
2014-09-24T02:04:18Z,452.937,-12.7987,-4.8097,0.6383,200.596,0.33885,0.11446,0.13202,1.0276,-0.9606,153.5092,0.60492
2014-09-24T02:04:19Z,452.779,-12.7698,-4.6945,0.6973,200.185,0.34833,0.1501,0.09748,1.0615,-1.0222,153.4258,0.59312
2014-09-24T02:04:20Z,452.668,-12.733,-4.5187,0.6261,199.539,0.40371,0.1569,0.13473,1.0025,-1.0001,153.5031,0.58859
2014-09-24T02:04:21Z,453.791,-12.7357,-4.6122,0.5961,199.908,0.32386,0.12786,0.08498,0.938,-0.9139,153.6276,0.59949
2014-09-24T02:04:22Z,453.297,-12.8105,-4.4257,0.4885,199.059,0.35826,0.15993,0.09903,1.0234,-0.89,153.4641,0.58234
2014-09-24T02:04:23Z,453.348,-12.7211,-4.8675,0.5461,200.939,0.3326,0.16107,0.15346,0.8781,-1.1087,153.5853,0.60436
2014-09-24T02:04:24Z,453.12,-12.6095,-4.3217,0.8995,198.918,0.34188,0.14241,0.08476,0.9121,-1.0539,153.5226,0.58715
2014-09-24T02:04:25Z,453.181,-12.7671,-4.9228,0.635,201.086,0.35464,0.20528,0.09326,0.8923,-1.146,153.4259,0.6115
2014-09-24T02:04:26Z,453.592,-12.6946,-5.0128,0.8906,201.548,0.3338,0.1652,0.07777,0.7881,-0.8779,153.4993,0.5894
2014-09-24T02:04:27Z,453.256,-12.767,-4.7363,0.7405,200.354,0.37175,0.18268,0.08779,0.929,-0.9613,153.5024,0.60141
2014-09-24T02:04:28Z,453.467,-12.8275,-4.9147,0.6949,200.964,0.39009,0.11807,0.1113,0.8371,-1.197,153.3914,0.58463
2014-09-24T02:04:29Z,453.225,-12.6479,-4.769,0.5497,200.66,0.37626,0.11786,0.12487,0.9381,-1.0482,153.5878,0.59638
2014-09-24T02:04:30Z,453.187,-12.8034,-4.7922,0.7,200.521,0.37975,0.16599,0.10611,0.7935,-1.0718,153.6169,0.59043
2014-09-24T02:04:31Z,452.828,-12.6592,-4.8297,0.8887,200.883,0.31854,0.20086,0.09784,0.7594,-1.1157,153.6416,0.58852
2014-09-24T02:04:32Z,452.641,-12.7081,-4.9452,0.8551,201.263,0.34587,0.12924,0.07425,0.6983,-0.9785,153.7125,0.61068
2014-09-24T02:04:33Z,453.255,-12.7452,-4.7694,0.7262,200.516,0.36254,0.15807,0.08652,0.7525,-0.9865,153.6741,0.59219
2014-09-24T02:04:34Z,453.379,-12.7409,-4.8992,0.5836,201.033,0.37154,0.1236,0.06542,0.7316,-1.0522,153.5275,0.5971
2014-09-24T02:04:35Z,452.922,-12.7657,-4.7055,0.6028,200.234,0.3925,0.13651,0.12186,0.766,-1.1313,153.5579,0.59714
2014-09-24T02:04:36Z,453.373,-12.9252,-4.9141,0.6128,200.817,0.3743,0.15929,0.12297,0.6907,-1.1368,153.6899,0.61404
2014-09-24T02:04:37Z,453.417,-12.6137,-5.0493,0.8256,201.816,0.36889,0.14214,0.10118,0.8314,-1.0889,153.654,0.61403
2014-09-24T02:04:38Z,452.656,-12.6372,-5.1784,0.8611,202.283,0.41122,0.1218,0.1126,0.6789,-1.1353,153.6223,0.61701
2014-09-24T02:04:39Z,453.104,-12.5332,-4.9671,0.717,201.619,0.34669,0.12122,0.12284,0.542,-1.1055,153.5455,0.60152
2014-09-24T02:04:40Z,453.579,-12.7289,-5.1475,0.6667,202.018,0.33596,0.10725,0.10284,0.5137,-1.0667,153.5889,0.61956
2014-09-24T02:04:41Z,453.585,-12.358,-5.1773,0.8516,202.731,0.34653,0.16629,0.13453,0.6207,-1.2404,153.7091,0.60335
2014-09-24T02:04:42Z,453.058,-12.6975,-4.9154,0.5989,201.162,0.31812,0.16929,0.07347,0.4749,-1.1847,153.4647,0.60461
2014-09-24T02:04:43Z,453.53,-12.7603,-5.277,0.7015,202.468,0.34159,0.16914,0.08972,0.5824,-1.1332,153.4346,0.60599
2014-09-24T02:04:44Z,453.845,-12.7681,-4.815,0.7422,200.662,0.29563,0.13157,0.08612,0.5849,-1.0117,153.7467,0.60721
2014-09-24T02:04:45Z,453.772,-12.8729,-5.0208,0.6094,201.307,0.32447,0.17942,0.11337,0.5652,-1.0758,153.6328,0.6127
2014-09-24T02:04:46Z,453.48,-12.3788,-5.0701,0.632,202.273,0.33373,0.1719,0.06072,0.4005,-1.1502,153.7418,0.60763
2014-09-24T02:04:47Z,453.362,-12.3972,-5.2369,0.6241,202.9,0.35925,0.15438,0.13215,0.5221,-1.1242,153.8613,0.6171
2014-09-24T02:04:48Z,453.318,-12.5062,-4.9848,0.8369,201.732,0.36219,0.15024,0.10937,0.4526,-1.171,153.611,0.59527
2014-09-24T02:04:49Z,453.714,-12.7198,-5.1159,0.8862,201.91,0.30923,0.13789,0.13846,0.3565,-1.0833,153.554,0.61886
2014-09-24T02:04:50Z,453.632,-12.3074,-5.2364,0.7061,203.048,0.38412,0.15888,0.09307,0.3707,-1.1413,153.7019,0.60919
2014-09-24T02:04:51Z,453.796,-12.6232,-5.1204,0.6675,202.079,0.33484,0.19446,0.07971,0.3996,-1.0803,153.6697,0.61343
2014-09-24T02:04:52Z,453.634,-12.6052,-5.421,0.6341,203.271,0.33603,0.18243,0.10927,0.2864,-1.2977,153.7442,0.61448
2014-09-24T02:04:53Z,453.887,-12.3397,-5.4305,0.6939,203.753,0.28849,0.14753,0.11799,0.3428,-1.2604,153.809,0.62804
2014-09-24T02:04:54Z,453.646,-12.4516,-5.3717,0.6386,203.336,0.31234,0.16734,0.07375,0.4126,-1.1806,153.7964,0.62537
2014-09-24T02:04:55Z,453.9,-12.2106,-5.1678,0.6836,202.939,0.35299,0.12629,0.04105,0.3525,-1.1698,153.7768,0.62084
2014-09-24T02:04:56Z,453.943,-12.4959,-5.2381,0.7343,202.743,0.32989,0.17202,0.04471,0.2603,-1.0239,153.8864,0.61727
2014-09-24T02:04:57Z,453.368,-12.5911,-5.1001,0.6526,202.051,0.32725,0.13293,0.09629,0.2509,-1.3673,153.856,0.63006
2014-09-24T02:04:58Z,453.03,-12.6194,-5.4144,0.6741,203.222,0.32914,0.1709,0.12764,0.1676,-1.2321,153.7791,0.63895
2014-09-24T02:04:59Z,454.215,-12.7858,-5.2028,0.6736,202.143,0.28628,0.2278,0.056,0.1483,-1.2425,153.8691,0.62516
2014-09-24T02:05:00Z,453.777,-12.5475,-5.3254,0.6604,202.997,0.31885,0.13926,0.0811,0.0446,-1.224,153.6593,0.61337
2014-09-24T02:05:01Z,453.099,-12.3333,-5.4701,0.6482,203.918,0.35538,0.22651,0.07858,0.1661,-1.1112,153.9285,0.6213
2014-09-24T02:05:02Z,453.461,-12.4042,-5.2868,0.7681,203.084,0.34625,0.16563,0.13469,0.1792,-1.1866,153.8325,0.63214
2014-09-24T02:05:03Z,453.994,-12.4785,-5.3698,0.5143,203.283,0.31486,0.13455,0.14253,0.0975,-1.3919,153.7184,0.62487
2014-09-24T02:05:04Z,453.638,-12.6268,-5.4732,0.8487,203.435,0.35599,0.13333,0.09606,0.0115,-1.1478,153.8049,0.62226
2014-09-24T02:05:05Z,453.568,-12.4368,-5.3903,0.7047,203.433,0.28433,0.21226,0.10729,0.0656,-1.1569,153.9584,0.62263
2014-09-24T02:05:06Z,454.25,-12.3048,-5.4306,0.7515,203.814,0.29042,0.16538,0.10598,0.1463,-1.2633,153.786,0.63128
2014-09-24T02:05:07Z,453.405,-12.3928,-5.4552,0.7632,203.759,0.36021,0.13881,0.05161,0.0895,-1.4207,153.9118,0.61896
2014-09-24T02:05:08Z,453.504,-12.424,-5.5111,0.6196,203.921,0.32698,0.14779,0.10047,-0.006,-1.3104,153.9666,0.63162
2014-09-24T02:05:09Z,453.87,-12.5574,-5.6608,0.5986,204.265,0.30422,0.16356,0.0569,0.139,-1.2677,153.8892,0.63326
2014-09-24T02:05:10Z,453.944,-12.2996,-5.4709,0.5865,203.98,0.30897,0.15248,0.0775,0.1699,-1.2325,153.8082,0.6296
2014-09-24T02:05:11Z,453.993,-12.8914,-5.6197,0.6648,203.554,0.2891,0.16125,0.10967,-0.1056,-1.4609,153.8961,0.62548
2014-09-24T02:05:12Z,454.15,-12.355,-5.6691,0.7591,204.648,0.31509,0.19685,0.08259,-0.1079,-1.3879,153.7694,0.64259
2014-09-24T02:05:13Z,453.913,-12.0216,-5.5705,0.6307,204.862,0.31203,0.12421,0.10752,-0.0538,-1.2456,153.8693,0.62438
2014-09-24T02:05:14Z,454.026,-12.6246,-5.4412,0.7495,203.316,0.3065,0.16842,0.11184,-0.2033,-1.2204,153.8153,0.63701
2014-09-24T02:05:15Z,453.776,-12.4293,-5.5418,0.4519,204.031,0.27593,0.15038,0.03483,-0.0833,-1.3133,153.929,0.64202
2014-09-24T02:05:16Z,453.901,-12.3854,-5.6662,0.6498,204.583,0.31046,0.13961,0.0237,-0.164,-1.263,153.8145,0.63802
2014-09-24T02:05:17Z,453.928,-12.4456,-5.6894,0.8048,204.567,0.28952,0.17878,0.10659,-0.1632,-1.3256,153.9574,0.64714
2014-09-24T02:05:18Z,453.978,-12.2126,-5.5254,0.6707,204.344,0.27702,0.11533,0.107,-0.2597,-1.2922,154.07,0.62873
2014-09-24T02:05:19Z,454.184,-12.2874,-5.9967,0.6046,206.014,0.33226,0.09259,0.08275,-0.2974,-1.3648,154.0839,0.63199
2014-09-24T02:05:20Z,454.12,-12.3282,-5.5352,0.6216,204.179,0.35376,0.15725,0.08554,-0.4138,-1.3453,153.8473,0.63512
2014-09-24T02:05:21Z,453.953,-12.2253,-5.9539,0.3843,205.967,0.347,0.14806,0.09746,-0.1567,-1.4886,153.9128,0.66562
2014-09-24T02:05:22Z,453.666,-12.3373,-5.9036,0.5859,205.572,0.31361,0.11757,0.09639,-0.2207,-1.3404,154.0722,0.64382
2014-09-24T02:05:23Z,453.984,-11.8519,-5.7843,0.7924,206.015,0.28964,0.1085,0.06633,-0.2626,-1.5057,154.0647,0.64576
2014-09-24T02:05:24Z,453.962,-12.2985,-5.399,0.6282,203.701,0.29344,0.19941,0.09723,-0.3089,-1.3551,153.9402,0.64586
2014-09-24T02:05:25Z,454.051,-12.2831,-5.4897,0.6397,204.082,0.30427,0.16259,0.06407,-0.5413,-1.4552,153.9605,0.64168
2014-09-24T02:05:26Z,454.767,-12.5542,-5.6494,0.4523,204.228,0.28255,0.15137,0.07822,-0.4373,-1.3979,154.0247,0.64984
2014-09-24T02:05:27Z,453.823,-12.3802,-5.7234,0.5227,204.811,0.32495,0.20562,0.07654,-0.4178,-1.5111,153.8404,0.62687
2014-09-24T02:05:28Z,454.166,-12.1153,-6.0718,0.8044,206.619,0.24002,0.17616,0.04946,-0.5038,-1.4825,154.0836,0.64442
2014-09-24T02:05:29Z,454.403,-12.4774,-5.7851,0.7467,204.875,0.28245,0.1947,0.05177,-0.5727,-1.4202,154.1466,0.64598
2014-09-24T02:05:30Z,454.075,-12.5959,-5.9097,0.5552,205.135,0.3088,0.12082,0.12561,-0.5352,-1.3967,154.0065,0.65104
2014-09-24T02:05:31Z,454.871,-12.2517,-5.9633,0.6212,205.954,0.26658,0.11974,0.04686,-0.4729,-1.377,153.9107,0.63396
2014-09-24T02:05:32Z,453.931,-12.0518,-5.839,0.6816,205.85,0.28064,0.16546,0.07782,-0.4925,-1.564,154.201,0.63486
2014-09-24T02:05:33Z,454.188,-12.2405,-5.9489,0.5646,205.92,0.30042,0.16024,0.08247,-0.4434,-1.5996,154.0887,0.63565
2014-09-24T02:05:34Z,453.807,-12.2928,-5.7667,0.4837,205.132,0.32247,0.18097,0.06603,-0.3704,-1.565,154.1447,0.64826
2014-09-24T02:05:35Z,453.975,-12.5114,-6.2039,0.6679,206.375,0.2511,0.1088,0.08358,-0.5,-1.5798,153.9487,0.64863
2014-09-24T02:05:36Z,454.196,-12.1545,-5.9183,0.7407,205.963,0.24819,0.16701,0.07443,-0.5881,-1.3767,153.956,0.63698
2014-09-24T02:05:37Z,454.416,-12.1129,-6.0775,0.7423,206.645,0.25768,0.17399,0.04386,-0.4492,-1.4024,154.1361,0.66013
